game_date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards,season,week,home_win,away_win,tie,home_total_yards,away_total_yards,home_rush_attempts,away_rush_attempts,home_pass_attempts,away_pass_attempts,home_completions,away_completions,home_first_downs,away_first_downs,home_third_down_attempts,away_third_down_attempts,home_third_down_conv,away_third_down_conv,home_fourth_down_attempts,away_fourth_down_attempts,home_fourth_down_conv,away_fourth_down_conv,home_turnovers,away_turnovers,home_penalty_yards,away_penalty_yards,home_completion_pct,away_completion_pct,home_third_down_pct,away_third_down_pct,home_fourth_down_pct,away_fourth_down_pct,home_yards_per_play,away_yards_per_play,game_id,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_team_opponent,away_team_opponent,home_score_opponent,away_score_opponent,stadium_opponent,total_yards_opponent,rush_attempts_opponent,pass_attempts_opponent,completions_opponent,first_downs_opponent,third_down_attempts_opponent,third_down_conv_opponent,fourth_down_attempts_opponent,fourth_down_conv_opponent,turnovers_opponent,penalty_yards_opponent,home_win_opponent,away_win_opponent,tie_opponent,home_total_yards_opponent,away_total_yards_opponent,home_rush_attempts_opponent,away_rush_attempts_opponent,home_pass_attempts_opponent,away_pass_attempts_opponent,home_completions_opponent,away_completions_opponent,home_first_downs_opponent,away_first_downs_opponent,home_third_down_attempts_opponent,away_third_down_attempts_opponent,home_third_down_conv_opponent,away_third_down_conv_opponent,home_fourth_down_attempts_opponent,away_fourth_down_attempts_opponent,home_fourth_down_conv_opponent,away_fourth_down_conv_opponent,home_turnovers_opponent,away_turnovers_opponent,home_penalty_yards_opponent,away_penalty_yards_opponent,home_completion_pct_opponent,away_completion_pct_opponent,home_third_down_pct_opponent,away_third_down_pct_opponent,home_fourth_down_pct_opponent,away_fourth_down_pct_opponent,home_yards_per_play_opponent,away_yards_per_play_opponent,home_total_yards_rolling,away_total_yards_rolling,home_rush_attempts_rolling,away_rush_attempts_rolling,home_pass_attempts_rolling,away_pass_attempts_rolling,home_completions_rolling,away_completions_rolling,home_first_downs_rolling,away_first_downs_rolling,home_third_down_attempts_rolling,away_third_down_attempts_rolling,home_third_down_conv_rolling,away_third_down_conv_rolling,home_fourth_down_attempts_rolling,away_fourth_down_attempts_rolling,home_fourth_down_conv_rolling,away_fourth_down_conv_rolling,home_turnovers_rolling,away_turnovers_rolling,home_penalty_yards_rolling,away_penalty_yards_rolling,home_completion_pct_rolling,away_completion_pct_rolling,home_third_down_pct_rolling,away_third_down_pct_rolling,home_fourth_down_pct_rolling,away_fourth_down_pct_rolling,home_yards_per_play_rolling,away_yards_per_play_rolling,home_streak,away_streak,weather_impact,home_total_plays,away_total_plays,home_epa_per_play,away_epa_per_play,home_success_rate,away_success_rate,home_explosive_rate,away_explosive_rate,home_last3_wins,away_last3_wins,home_last3_win_pct,away_last3_win_pct,home_last3_points,away_last3_points,home_last3_points_allowed,away_last3_points_allowed,home_last5_wins,away_last5_wins,home_last5_win_pct,away_last5_win_pct,home_last5_points,away_last5_points,home_last5_points_allowed,away_last5_points_allowed,home_point_diff_momentum,away_point_diff_momentum,home_win_pct_season,away_win_pct_season,point_differential,abs_point_differential,late_season,must_win_home,must_win_away,close_game,one_score_game,two_score_game,home_pass_efficiency,away_pass_efficiency,home_yards_per_pass,away_yards_per_pass,home_yards_per_rush,away_yards_per_rush,home_pass_ratio,away_pass_ratio,home_third_down_efficiency,away_third_down_efficiency,home_fourth_down_efficiency,away_fourth_down_efficiency,home_division,away_division,division_game,home_div_record,away_div_record,game_hour,is_primetime,is_afternoon,is_early,is_sunday,is_monday,is_thursday,home_primetime_record,away_primetime_record,home_season_wins,home_season_games,home_season_winpct,home_points_scored,home_point_diff,away_season_wins,away_season_games,away_season_winpct,away_points_scored,away_point_diff,win_pct_diff,point_diff_advantage,scoring_diff,home_season_winpct_rank,away_season_winpct_rank,home_points_scored_rank,away_points_scored_rank,home_point_diff_rank,away_point_diff_rank
2021-12-18,IND,NE,27.0,17.0,Lucas Oil Stadium,640.0,58.0,59.0,31.0,34.0,25.0,8.0,6.0,4.0,5.0,63.0,2021,226,1,0,0,640.0,640.0,58.0,58.0,59.0,59.0,31.0,31.0,34.0,34.0,25.0,25.0,8.0,8.0,6.0,6.0,4.0,4.0,5.0,5.0,63.0,63.0,0.5254237288135594,0.5254237288135594,0.32,0.32,0.6666666666666666,0.6666666666666666,5.47008547008547,5.47008547008547,721,0,0,0,0.0,IND,NE,27.0,17.0,Lucas Oil Stadium,640.0,58.0,59.0,31.0,34.0,25.0,8.0,6.0,4.0,5.0,63.0,1,0,0,640.0,640.0,58.0,58.0,59.0,59.0,31.0,31.0,34.0,34.0,25.0,25.0,8.0,8.0,6.0,6.0,4.0,4.0,5.0,5.0,63.0,63.0,0.5254237288135594,0.5254237288135594,0.32,0.32,0.6666666666666666,0.6666666666666666,5.47008547008547,5.47008547008547,799.0,486.3333333333333,50.0,60.0,80.66666666666667,51.333333333333336,48.666666666666664,29.0,46.0,29.0,24.333333333333332,24.333333333333332,9.666666666666666,7.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,4.333333333333333,5.666666666666667,100.33333333333333,105.33333333333333,0.5996143556738879,0.5501288834622168,0.4033625730994152,0.28695652173913044,0.5555555555555555,0.4444444444444444,6.077193337076548,4.368078600676087,1,7,False,117.0,117.0,3.547008547008547,3.547008547008547,0.2905982905982906,0.2905982905982906,0.27350427350427353,0.27350427350427353,2.0,3.0,0.6666666666666666,1.0,33.0,21.0,28.333333333333332,5.333333333333333,3.0,5.0,0.6,1.0,32.2,23.0,24.4,12.4,4.666666666666667,15.666666666666666,0.5555555555555556,0.8571428571428571,10.0,10.0,True,True,False,False,False,True,0.5254237288135594,0.5254237288135594,10.847457627118644,10.847457627118644,11.03448275862069,11.03448275862069,0.5042735042735043,0.5042735042735043,0.32,0.32,0.6666666666666666,0.6666666666666666,AFC_SOUTH,AFC_EAST,False,0.5,0.5,0,False,False,True,False,False,False,,,5.0,9,0.5555555555555556,28.444444444444443,5.333333333333333,1.0,7,0.14285714285714285,22.428571428571427,8.857142857142858,0.41269841269841273,-3.5238095238095246,6.015873015873016,4,2,7,4,7,7
2021-12-19,BUF,CAR,31.0,14.0,New Era Field,589.0,57.0,81.0,37.0,40.0,31.0,13.0,6.0,2.0,5.0,122.0,2021,227,1,0,0,589.0,589.0,57.0,57.0,81.0,81.0,37.0,37.0,40.0,40.0,31.0,31.0,13.0,13.0,6.0,6.0,2.0,2.0,5.0,5.0,122.0,122.0,0.4567901234567901,0.4567901234567901,0.41935483870967744,0.41935483870967744,0.3333333333333333,0.3333333333333333,4.268115942028985,4.268115942028985,722,0,0,0,0.0,BUF,CAR,31.0,14.0,New Era Field,589.0,57.0,81.0,37.0,40.0,31.0,13.0,6.0,2.0,5.0,122.0,1,0,0,589.0,589.0,57.0,57.0,81.0,81.0,37.0,37.0,40.0,40.0,31.0,31.0,13.0,13.0,6.0,6.0,2.0,2.0,5.0,5.0,122.0,122.0,0.4567901234567901,0.4567901234567901,0.41935483870967744,0.41935483870967744,0.3333333333333333,0.3333333333333333,4.268115942028985,4.268115942028985,590.3333333333334,523.3333333333334,59.666666666666664,60.333333333333336,60.333333333333336,63.666666666666664,34.0,37.333333333333336,36.666666666666664,34.333333333333336,24.666666666666668,27.666666666666668,9.666666666666666,11.333333333333334,2.0,3.0,0.6666666666666666,1.6666666666666667,4.333333333333333,5.666666666666667,97.0,120.0,0.5492400238784039,0.5876991852332542,0.40042648709315376,0.4104938271604938,0.27777777777777773,0.6,4.9080932519760045,4.222557981415728,-2,-3,True,138.0,138.0,2.63768115942029,2.63768115942029,0.2898550724637681,0.2898550724637681,0.21340579710144927,0.21340579710144927,1.0,2.0,0.3333333333333333,0.6666666666666666,17.0,21.0,22.0,18.666666666666668,3.0,2.0,0.6,0.4,26.8,18.8,17.4,23.4,-5.0,2.3333333333333335,0.625,0.42857142857142855,17.0,17.0,True,False,True,False,False,False,0.4567901234567901,0.4567901234567901,7.271604938271605,7.271604938271605,10.333333333333334,10.333333333333334,0.5869565217391305,0.5869565217391305,0.41935483870967744,0.41935483870967744,0.3333333333333333,0.3333333333333333,AFC_EAST,NFC_SOUTH,False,0.5,0.5,0,False,False,True,True,False,False,,,5.0,8,0.625,29.625,10.875,4.0,7,0.5714285714285714,18.857142857142858,-3.5714285714285716,0.0535714285714286,14.446428571428571,10.767857142857142,5,5,7,2,7,3
2021-12-19,DET,ARI,30.0,12.0,Ford Field,736.0,55.0,81.0,50.0,43.0,28.0,13.0,4.0,2.0,3.0,132.0,2021,228,1,0,0,736.0,736.0,55.0,55.0,81.0,81.0,50.0,50.0,43.0,43.0,28.0,28.0,13.0,13.0,4.0,4.0,2.0,2.0,3.0,3.0,132.0,132.0,0.6172839506172839,0.6172839506172839,0.4642857142857143,0.4642857142857143,0.5,0.5,5.411764705882353,5.411764705882353,723,2,0,0,-1.5,DET,ARI,30.0,12.0,Ford Field,736.0,55.0,81.0,50.0,43.0,28.0,13.0,4.0,2.0,3.0,132.0,1,0,0,736.0,736.0,55.0,55.0,81.0,81.0,50.0,50.0,43.0,43.0,28.0,28.0,13.0,13.0,4.0,4.0,2.0,2.0,3.0,3.0,132.0,132.0,0.6172839506172839,0.6172839506172839,0.4642857142857143,0.4642857142857143,0.5,0.5,5.411764705882353,5.411764705882353,664.3333333333334,680.3333333333334,56.0,54.666666666666664,70.66666666666667,70.66666666666667,45.333333333333336,45.666666666666664,41.333333333333336,42.333333333333336,23.666666666666668,25.0,9.0,10.333333333333334,3.0,3.3333333333333335,1.0,2.3333333333333335,4.0,6.0,86.33333333333333,88.66666666666667,0.6437915524254968,0.6435667416142797,0.3804347826086956,0.4126923076923077,0.2166666666666667,0.611111111111111,5.230862827249562,5.429519489247312,-1,-1,False,136.0,136.0,4.419117647058823,4.419117647058823,0.3161764705882353,0.3161764705882353,0.2705882352941177,0.2705882352941177,1.0,3.0,0.3333333333333333,1.0,16.333333333333332,29.0,29.0,17.333333333333332,1.0,5.0,0.2,1.0,15.4,32.2,28.0,17.2,-12.666666666666666,11.666666666666666,0.25,0.7777777777777778,18.0,18.0,True,False,False,False,False,False,0.6172839506172839,0.6172839506172839,9.08641975308642,9.08641975308642,13.381818181818181,13.381818181818181,0.5955882352941176,0.5955882352941176,0.4642857142857143,0.4642857142857143,0.5,0.5,NFC_NORTH,NFC_WEST,False,0.5,0.5,0,False,False,True,True,False,False,,,2.0,8,0.25,21.875,-6.875,2.0,9,0.2222222222222222,27.666666666666668,9.222222222222221,0.02777777777777779,-16.09722222222222,-5.791666666666668,1,2,4,6,2,7
2021-12-19,JAX,HOU,16.0,30.0,TIAA Bank Stadium,577.0,51.0,72.0,41.0,34.0,32.0,13.0,3.0,2.0,1.0,105.0,2021,229,0,1,0,577.0,577.0,51.0,51.0,72.0,72.0,41.0,41.0,34.0,34.0,32.0,32.0,13.0,13.0,3.0,3.0,2.0,2.0,1.0,1.0,105.0,105.0,0.5694444444444444,0.5694444444444444,0.40625,0.40625,0.6666666666666666,0.6666666666666666,4.691056910569106,4.691056910569106,724,5,0,3,1.6,JAX,HOU,16.0,30.0,TIAA Bank Stadium,577.0,51.0,72.0,41.0,34.0,32.0,13.0,3.0,2.0,1.0,105.0,0,1,0,577.0,577.0,51.0,51.0,72.0,72.0,41.0,41.0,34.0,34.0,32.0,32.0,13.0,13.0,3.0,3.0,2.0,2.0,1.0,1.0,105.0,105.0,0.5694444444444444,0.5694444444444444,0.40625,0.40625,0.6666666666666666,0.6666666666666666,4.691056910569106,4.691056910569106,581.0,567.0,52.0,52.666666666666664,69.0,80.0,40.666666666666664,47.333333333333336,37.333333333333336,36.0,26.333333333333332,30.0,11.0,11.666666666666666,2.3333333333333335,3.0,1.3333333333333333,1.6666666666666667,4.333333333333333,7.0,103.0,103.0,0.5918482585149252,0.6001845376845377,0.42132505175983437,0.3831818181818181,0.5555555555555555,0.6444444444444445,4.791454022138542,4.296102245502552,-5,-3,True,123.0,123.0,4.32520325203252,4.32520325203252,0.2764227642276423,0.2764227642276423,0.2345528455284553,0.2345528455284553,1.0,1.0,0.3333333333333333,0.3333333333333333,11.0,12.0,19.0,20.333333333333332,2.0,1.0,0.4,0.2,15.0,7.8,22.8,26.4,-8.0,-8.333333333333334,0.25,0.2857142857142857,-14.0,14.0,True,False,False,False,False,True,0.5694444444444444,0.5694444444444444,8.01388888888889,8.01388888888889,11.313725490196079,11.313725490196079,0.5853658536585366,0.5853658536585366,0.40625,0.40625,0.6666666666666666,0.6666666666666666,AFC_SOUTH,AFC_SOUTH,True,0.0,0.5,0,False,False,True,True,False,False,,,2.0,8,0.25,15.375,-9.375,5.0,7,0.7142857142857143,12.857142857142858,-12.714285714285714,-0.4642857142857143,3.3392857142857135,2.5178571428571423,1,6,1,1,2,1
2021-12-19,MIA,NYJ,31.0,24.0,Hard Rock Stadium,607.0,66.0,58.0,29.0,39.0,23.0,8.0,4.0,2.0,5.0,77.0,2021,230,1,0,0,607.0,607.0,66.0,66.0,58.0,58.0,29.0,29.0,39.0,39.0,23.0,23.0,8.0,8.0,4.0,4.0,2.0,2.0,5.0,5.0,77.0,77.0,0.5,0.5,0.34782608695652173,0.34782608695652173,0.5,0.5,4.895161290322581,4.895161290322581,725,5,2,1,1.8,MIA,NYJ,31.0,24.0,Hard Rock Stadium,607.0,66.0,58.0,29.0,39.0,23.0,8.0,4.0,2.0,5.0,77.0,1,0,0,607.0,607.0,66.0,66.0,58.0,58.0,29.0,29.0,39.0,39.0,23.0,23.0,8.0,8.0,4.0,4.0,2.0,2.0,5.0,5.0,77.0,77.0,0.5,0.5,0.34782608695652173,0.34782608695652173,0.5,0.5,4.895161290322581,4.895161290322581,571.3333333333334,779.3333333333334,48.0,53.666666666666664,82.33333333333333,76.66666666666667,45.0,47.0,35.333333333333336,45.666666666666664,28.666666666666668,25.333333333333332,9.0,11.666666666666666,2.0,3.3333333333333335,1.6666666666666667,2.0,4.333333333333333,3.6666666666666665,83.66666666666667,87.0,0.5454948031034988,0.6040514116565033,0.30980827217386353,0.4659876543209876,0.6,0.5833333333333334,4.3775537328168905,5.887902593921399,5,-2,True,124.0,124.0,3.0806451612903225,3.0806451612903225,0.31451612903225806,0.31451612903225806,0.24475806451612905,0.24475806451612905,3.0,1.0,1.0,0.3333333333333333,25.0,21.333333333333332,9.666666666666666,37.666666666666664,4.0,1.0,0.8,0.2,24.0,16.8,13.6,33.2,15.333333333333334,-16.333333333333332,0.625,0.125,7.0,7.0,True,False,False,True,True,True,0.5,0.5,10.46551724137931,10.46551724137931,9.196969696969697,9.196969696969697,0.46774193548387094,0.46774193548387094,0.34782608695652173,0.34782608695652173,0.5,0.5,AFC_EAST,AFC_EAST,True,0.5,0.5,0,False,False,True,True,False,False,,,5.0,8,0.625,21.0,1.75,7.0,8,0.875,17.0,-13.5,-0.25,15.25,4.0,5,6,3,2,6,1
2021-12-19,NYG,DAL,6.0,21.0,MetLife Stadium,630.0,54.0,77.0,47.0,37.0,28.0,14.0,3.0,1.0,7.0,79.0,2021,231,0,1,0,630.0,630.0,54.0,54.0,77.0,77.0,47.0,47.0,37.0,37.0,28.0,28.0,14.0,14.0,3.0,3.0,1.0,1.0,7.0,7.0,79.0,79.0,0.6103896103896104,0.6103896103896104,0.5,0.5,0.3333333333333333,0.3333333333333333,4.809160305343512,4.809160305343512,726,5,1,3,6.0,NYG,DAL,6.0,21.0,MetLife Stadium,630.0,54.0,77.0,47.0,37.0,28.0,14.0,3.0,1.0,7.0,79.0,0,1,0,630.0,630.0,54.0,54.0,77.0,77.0,47.0,47.0,37.0,37.0,28.0,28.0,14.0,14.0,3.0,3.0,1.0,1.0,7.0,7.0,79.0,79.0,0.6103896103896104,0.6103896103896104,0.5,0.5,0.3333333333333333,0.3333333333333333,4.809160305343512,4.809160305343512,573.6666666666666,659.6666666666666,53.0,50.666666666666664,71.33333333333333,85.0,40.333333333333336,44.333333333333336,36.0,35.0,26.0,28.666666666666668,8.666666666666666,8.666666666666666,3.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,4.0,6.666666666666667,79.33333333333333,106.0,0.565843621399177,0.520347624263287,0.33711235779959486,0.30169753086419754,0.5777777777777778,0.3333333333333334,4.633199941455498,4.886066172633337,-2,2,True,131.0,131.0,2.404580152671756,2.404580152671756,0.2824427480916031,0.2824427480916031,0.24045801526717558,0.24045801526717558,3.0,2.0,1.0,0.6666666666666666,20.333333333333332,21.0,8.666666666666666,18.666666666666668,3.0,4.0,0.6,0.8,17.2,23.6,16.2,20.2,11.666666666666666,2.3333333333333335,0.5,0.6666666666666666,-15.0,15.0,True,True,False,False,False,False,0.6103896103896104,0.6103896103896104,8.181818181818182,8.181818181818182,11.666666666666666,11.666666666666666,0.5877862595419847,0.5877862595419847,0.5,0.5,0.3333333333333333,0.3333333333333333,NFC_EAST,NFC_EAST,True,0.6666666666666666,0.5,0,False,False,True,True,False,False,,,4.0,8,0.5,16.0,-2.5,3.0,9,0.3333333333333333,23.0,3.2222222222222223,0.16666666666666669,-5.722222222222222,-7.0,3,3,1,4,4,6
2021-12-19,PIT,TEN,19.0,13.0,Heinz Field,486.0,59.0,64.0,39.0,33.0,29.0,10.0,2.0,1.0,6.0,98.0,2021,232,1,0,0,486.0,486.0,59.0,59.0,64.0,64.0,39.0,39.0,33.0,33.0,29.0,29.0,10.0,10.0,2.0,2.0,1.0,1.0,6.0,6.0,98.0,98.0,0.609375,0.609375,0.3448275862068966,0.3448275862068966,0.5,0.5,3.951219512195122,3.951219512195122,727,1,0,0,-3.0,PIT,TEN,19.0,13.0,Heinz Field,486.0,59.0,64.0,39.0,33.0,29.0,10.0,2.0,1.0,6.0,98.0,1,0,0,486.0,486.0,59.0,59.0,64.0,64.0,39.0,39.0,33.0,33.0,29.0,29.0,10.0,10.0,2.0,2.0,1.0,1.0,6.0,6.0,98.0,98.0,0.609375,0.609375,0.3448275862068966,0.3448275862068966,0.5,0.5,3.951219512195122,3.951219512195122,678.6666666666666,645.6666666666666,59.333333333333336,53.666666666666664,74.33333333333333,76.33333333333333,42.0,44.666666666666664,39.333333333333336,40.333333333333336,30.666666666666668,27.0,11.333333333333334,10.666666666666666,1.3333333333333333,4.333333333333333,1.3333333333333333,3.0,3.0,5.0,141.33333333333334,151.66666666666666,0.5656073883921985,0.5868995398111271,0.3744663382594417,0.3931377264710598,0.6666666666666666,0.6444444444444445,5.106031134985927,5.008211233211233,-1,1,True,123.0,123.0,1.7560975609756098,1.7560975609756098,0.2682926829268293,0.2682926829268293,0.1975609756097561,0.1975609756097561,2.0,2.0,0.6666666666666666,0.6666666666666666,21.666666666666668,25.0,20.666666666666668,27.666666666666668,4.0,3.0,0.8,0.6,23.0,27.2,20.2,25.8,1.0,-2.6666666666666665,0.625,0.625,6.0,6.0,True,False,False,True,True,True,0.609375,0.609375,7.59375,7.59375,8.23728813559322,8.23728813559322,0.5203252032520326,0.5203252032520326,0.3448275862068966,0.3448275862068966,0.5,0.5,AFC_NORTH,AFC_SOUTH,False,0.5,0.5,0,False,False,True,True,False,False,,,5.0,8,0.625,20.125,-0.375,3.0,8,0.375,27.875,0.875,0.25,-1.25,-7.75,5,3,3,7,5,5
2021-12-19,DEN,CIN,10.0,15.0,Empower Field at Mile High,541.0,60.0,63.0,33.0,31.0,29.0,11.0,1.0,0.0,1.0,98.0,2021,233,0,1,0,541.0,541.0,60.0,60.0,63.0,63.0,33.0,33.0,31.0,31.0,29.0,29.0,11.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,98.0,98.0,0.5238095238095238,0.5238095238095238,0.3793103448275862,0.3793103448275862,0.0,0.0,4.3983739837398375,4.3983739837398375,728,0,0,0,0.0,DEN,CIN,10.0,15.0,Empower Field at Mile High,541.0,60.0,63.0,33.0,31.0,29.0,11.0,1.0,0.0,1.0,98.0,0,1,0,541.0,541.0,60.0,60.0,63.0,63.0,33.0,33.0,31.0,31.0,29.0,29.0,11.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,98.0,98.0,0.5238095238095238,0.5238095238095238,0.3793103448275862,0.3793103448275862,0.0,0.0,4.3983739837398375,4.3983739837398375,675.6666666666666,770.0,55.666666666666664,49.0,67.66666666666667,79.33333333333333,41.0,47.666666666666664,40.333333333333336,41.666666666666664,25.0,24.333333333333332,11.666666666666666,9.333333333333334,3.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,3.6666666666666665,4.666666666666667,99.66666666666667,76.66666666666667,0.6069499928431079,0.6032246442082507,0.46388888888888885,0.3926132172009233,0.3888888888888889,0.11111111111111106,5.484511838771577,5.950844070247054,1,-2,True,123.0,123.0,4.032520325203252,4.032520325203252,0.25203252032520324,0.25203252032520324,0.21991869918699186,0.21991869918699186,2.0,2.0,0.6666666666666666,0.6666666666666666,26.333333333333332,34.666666666666664,17.666666666666668,21.333333333333332,3.0,4.0,0.6,0.8,24.0,32.4,19.4,17.0,8.666666666666666,13.333333333333334,0.4444444444444444,0.7142857142857143,-5.0,5.0,True,True,False,True,True,True,0.5238095238095238,0.5238095238095238,8.587301587301587,8.587301587301587,9.016666666666667,9.016666666666667,0.5121951219512195,0.5121951219512195,0.3793103448275862,0.3793103448275862,0.0,0.0,AFC_WEST,AFC_NORTH,False,0.5,0.5,0,False,False,True,True,False,False,,,4.0,9,0.4444444444444444,21.555555555555557,3.0,2.0,7,0.2857142857142857,27.714285714285715,11.285714285714286,0.15873015873015872,-8.285714285714286,-6.158730158730158,3,2,4,6,6,8
2021-12-19,SF,ATL,31.0,13.0,Levi's Stadium,672.0,55.0,59.0,37.0,36.0,24.0,11.0,3.0,0.0,3.0,64.0,2021,234,1,0,0,672.0,672.0,55.0,55.0,59.0,59.0,37.0,37.0,36.0,36.0,24.0,24.0,11.0,11.0,3.0,3.0,0.0,0.0,3.0,3.0,64.0,64.0,0.6271186440677966,0.6271186440677966,0.4583333333333333,0.4583333333333333,0.0,0.0,5.894736842105263,5.894736842105263,729,1,0,0,-7.0,SF,ATL,31.0,13.0,Levi's Stadium,672.0,55.0,59.0,37.0,36.0,24.0,11.0,3.0,0.0,3.0,64.0,1,0,0,672.0,672.0,55.0,55.0,59.0,59.0,37.0,37.0,36.0,36.0,24.0,24.0,11.0,11.0,3.0,3.0,0.0,0.0,3.0,3.0,64.0,64.0,0.6271186440677966,0.6271186440677966,0.4583333333333333,0.4583333333333333,0.0,0.0,5.894736842105263,5.894736842105263,711.0,663.3333333333334,53.666666666666664,60.333333333333336,67.0,67.66666666666667,43.666666666666664,40.0,39.666666666666664,38.333333333333336,23.0,26.0,9.666666666666666,10.666666666666666,3.0,4.0,1.0,2.0,3.3333333333333335,5.333333333333333,97.33333333333333,98.33333333333333,0.6495379307879308,0.592234060984061,0.4161111111111111,0.4066666666666667,0.3611111111111111,0.39999999999999997,5.884505801591641,5.181196020980838,1,1,True,114.0,114.0,4.7105263157894735,4.7105263157894735,0.3157894736842105,0.3157894736842105,0.29473684210526313,0.29473684210526313,2.0,2.0,0.6666666666666666,0.6666666666666666,27.333333333333332,17.666666666666668,22.333333333333332,26.0,2.0,4.0,0.4,0.8,24.2,22.0,25.0,26.2,5.0,-8.333333333333334,0.375,0.5555555555555556,18.0,18.0,True,False,True,False,False,False,0.6271186440677966,0.6271186440677966,11.389830508474576,11.389830508474576,12.218181818181819,12.218181818181819,0.5175438596491229,0.5175438596491229,0.4583333333333333,0.4583333333333333,0.0,0.0,NFC_WEST,NFC_SOUTH,False,0.5,0.5,0,False,False,True,True,False,False,,,3.0,8,0.375,25.375,1.125,4.0,9,0.4444444444444444,21.333333333333332,-8.444444444444445,-0.06944444444444442,9.569444444444445,4.041666666666668,2,4,6,3,5,2
2021-12-19,BAL,GB,30.0,31.0,M&T Bank Stadium,700.0,51.0,76.0,51.0,50.0,22.0,12.0,4.0,2.0,0.0,132.0,2021,235,0,1,0,700.0,700.0,51.0,51.0,76.0,76.0,51.0,51.0,50.0,50.0,22.0,22.0,12.0,12.0,4.0,4.0,2.0,2.0,0.0,0.0,132.0,132.0,0.6710526315789473,0.6710526315789473,0.5454545454545454,0.5454545454545454,0.5,0.5,5.511811023622047,5.511811023622047,730,0,0,0,0.0,BAL,GB,30.0,31.0,M&T Bank Stadium,700.0,51.0,76.0,51.0,50.0,22.0,12.0,4.0,2.0,0.0,132.0,0,1,0,700.0,700.0,51.0,51.0,76.0,76.0,51.0,51.0,50.0,50.0,22.0,22.0,12.0,12.0,4.0,4.0,2.0,2.0,0.0,0.0,132.0,132.0,0.6710526315789473,0.6710526315789473,0.5454545454545454,0.5454545454545454,0.5,0.5,5.511811023622047,5.511811023622047,765.3333333333334,694.6666666666666,59.0,51.0,77.33333333333333,72.66666666666667,41.666666666666664,43.333333333333336,41.0,41.666666666666664,28.666666666666668,24.666666666666668,10.333333333333334,11.0,4.333333333333333,3.6666666666666665,2.6666666666666665,2.3333333333333335,3.6666666666666665,4.666666666666667,106.0,96.0,0.5415415415415415,0.5965880263825469,0.3608374384236453,0.45085470085470075,0.611111111111111,0.4222222222222222,5.6104230619949895,5.62987805318933,-2,2,True,127.0,127.0,5.511811023622047,5.511811023622047,0.3937007874015748,0.3937007874015748,0.2755905511811024,0.2755905511811024,2.0,1.0,0.6666666666666666,0.3333333333333333,22.333333333333332,20.666666666666668,27.333333333333332,22.666666666666668,4.0,3.0,0.8,0.6,26.4,22.2,22.6,20.8,-5.0,-2.0,0.7142857142857143,0.6666666666666666,-1.0,1.0,True,False,False,True,True,True,0.6710526315789473,0.6710526315789473,9.210526315789474,9.210526315789474,13.72549019607843,13.72549019607843,0.5984251968503937,0.5984251968503937,0.5454545454545454,0.5454545454545454,0.5,0.5,AFC_NORTH,NFC_NORTH,False,0.5,0.5,0,False,False,True,True,False,False,,,5.0,7,0.7142857142857143,28.285714285714285,2.7142857142857144,3.0,9,0.3333333333333333,23.333333333333332,-0.6666666666666666,0.380952380952381,3.380952380952381,4.9523809523809526,6,3,7,4,6,4
